Year;Country;pais_iso;continente;ECI;ECI+
2004;Norway;nor;eu;0.775049;0.718138
2004;Poland;pol;eu;0.899269;0.984771
2004;Portugal;prt;eu;0.559365;0.810483
2004;Romania;rou;eu;0.320218;0.592166
2004;Russia;rus;eu;0.568381;0.681708
2004;Slovakia;svk;eu;1.20926;1.04353
2004;Slovenia;svn;eu;1.55648;1.14741
2004;Sweden;swe;eu;2.08697;1.37553
2004;Ukraine;ukr;eu;0.551859;0.55146
2004;Canada;can;na;0.862716;1.07845
2004;Costa Rica;cri;na;-0.004518;0.111144
2004;Dominican Republic;dom;na;-0.300896;-0.184007
2004;Guatemala;gtm;na;-0.353519;-0.225361
2004;Honduras;hnd;na;-0.566724;-0.441036
2004;Jamaica;jam;na;-0.294213;-0.892832
2004;Mexico;mex;na;0.978828;1.18895
2004;Nicaragua;nic;na;-0.763565;-0.694225
2004;Panama;pan;na;0.025462;0.566964
2004;El Salvador;slv;na;-0.094959;0.111789
2004;Trinidad and Tobago;tto;na;0.003869;-0.476203
2004;United States;usa;na;1.76594;1.30481
2004;Australia;aus;oc;-0.218672;0.311575
2004;New Zealand;nzl;oc;0.287348;0.39197
2004;Argentina;arg;sa;0.002533;0.212719
2004;Bolivia;bol;sa;-0.919345;-0.89938
2004;Brazil;bra;sa;0.399357;0.509742
2004;Chile;chl;sa;-0.150324;-0.173677
2004;Colombia;col;sa;0.108143;0.418085
2004;Ecuador;ecu;sa;-0.846191;-0.872505
2004;Peru;per;sa;-0.648479;-0.506889
2004;Paraguay;pry;sa;-0.603935;-0.348992
2004;Uruguay;ury;sa;-0.045061;0.271311
2004;Venezuela;ven;sa;-0.134651;0.024239
2005;Angola;ago;af;-0.787959;-0.898754
2005;Botswana;bwa;af;-0.845061;-1.76659
2005;Cote d'Ivoire;civ;af;-1.2167;-1.53506
2005;Cameroon;cmr;af;-1.81234;-1.50997
2005;Democratic Republic of the Congo;cod;af;-1.34175;-2.27446
2005;Republic of the Congo;cog;af;-1.56017;-1.97467
2005;Algeria;dza;af;-1.11468;-0.8234
2005;Egypt;egy;af;-0.313441;0.261822
2005;Ethiopia;eth;af;-0.937456;-1.84811
2005;Gabon;gab;af;-1.31646;-2.31841
2005;Ghana;gha;af;-1.38268;-1.95288
2005;Guinea;gin;af;-1.23361;-1.91913
2005;Kenya;ken;af;-0.6198;-0.751464
2005;Morocco;mar;af;-0.48776;-0.207258
2005;Madagascar;mdg;af;-1.18539;-1.30489
2005;Mozambique;moz;af;-1.1731;-1.09948
2005;Mauritania;mrt;af;-1.22737;-1.43637
2005;Namibia;nam;af;-0.805754;-0.785261
2005;Nigeria;nga;af;-2.32188;-1.85506
2005;Sudan;sdn;af;-1.82539;-2.24147
2005;Senegal;sen;af;-0.809369;-1.10129
2005;Togo;tgo;af;-0.856163;-1.17882
2005;Tunisia;tun;af;-0.159174;0.179803
2005;Tanzania;tza;af;-1.17276;-1.38384
2005;South Africa;zaf;af;0.16654;0.574773
2005;Zambia;zmb;af;-0.925683;-1.12222
2005;Zimbabwe;zwe;af;-0.395862;-0.821789
2005;United Arab Emirates;are;as;-0.085822;0.710141
2005;Azerbaijan;aze;as;-0.769416;-0.2355
2005;Bangladesh;bgd;as;-1.17652;-0.858426
2005;China;chn;as;0.474971;1.1835
2005;Georgia;geo;as;-0.18585;0.077656
2005;Hong Kong;hkg;as;0.574415;1.09587
2005;Indonesia;idn;as;-0.03753;0.503507
2005;India;ind;as;0.158145;0.696785
2005;Iran;irn;as;-0.898796;-0.317716
2005;Israel;isr;as;1.0958;1.02171
2005;Jordan;jor;as;-0.044752;-0.19301
2005;Japan;jpn;as;2.46767;1.60482
2005;Kazakhstan;kaz;as;-0.249486;-0.303335
2005;Cambodia;khm;as;-1.17042;-0.600929
2005;South Korea;kor;as;1.41097;1.33197
2005;Kuwait;kwt;as;-0.268955;-0.091158
2005;Laos;lao;as;-0.891806;-0.915159
2005;Lebanon;lbn;as;0.113553;0.110833
2005;Sri Lanka;lka;as;-0.543395;-0.38687
2005;Burma;mmr;as;-1.23916;-1.34972
2005;Mongolia;mng;as;-0.924295;-1.24274
2005;Malaysia;mys;as;0.795607;1.01417
2005;Oman;omn;as;-0.792679;-0.087685
2005;Pakistan;pak;as;-0.789144;-0.103495
2005;Philippines;phl;as;-0.119035;0.832416
2005;Qatar;qat;as;0.024745;-0.481807
2005;Saudi Arabia;sau;as;-0.074557;0.32504
2005;Singapore;sgp;as;1.5652;1.31632
2005;Syria;syr;as;-0.749744;-0.675614
2005;Thailand;tha;as;0.463214;0.890762
2005;Turkmenistan;tkm;as;-0.915679;-0.975538
2005;Turkey;tur;as;0.252509;0.567072
2005;Uzbekistan;uzb;as;-0.433318;-0.669468
2005;Vietnam;vnm;as;-0.632908;0.318119
2005;Yemen;yem;as;-1.54465;-1.08987
2005;Albania;alb;eu;-0.245883;-0.271985
2005;Austria;aut;eu;1.74605;1.22354
2005;Belgium;bel;eu;1.27927;1.10559
2005;Bulgaria;bgr;eu;0.34386;0.428984
2005;Bosnia and Herzegovina;bih;eu;0.429642;0.216053
2005;Belarus;blr;eu;0.858138;0.824674
2005;Switzerland;che;eu;2.06907;1.43364
2005;Czech Republic;cze;eu;1.54784;1.18442
2005;Germany;deu;eu;2.15958;1.39215
2005;Denmark;dnk;eu;1.4818;1.20769
2005;Spain;esp;eu;1.0347;1.02743
2005;Estonia;est;eu;0.674146;0.712621
2005;Finland;fin;eu;1.80046;1.15611
2005;France;fra;eu;1.54456;1.19735
2005;United Kingdom;gbr;eu;1.77065;1.27567
2005;Greece;grc;eu;0.233397;0.32217
2005;Croatia;hrv;eu;0.735727;0.71169
2005;Hungary;hun;eu;1.17404;1.14981
2005;Ireland;irl;eu;1.3506;1.39045
2005;Italy;ita;eu;1.39804;1.24726
2005;Lithuania;ltu;eu;0.309178;0.696373
2005;Latvia;lva;eu;0.427594;0.446818
2005;Moldova;mda;eu;-0.071912;0.084351
2005;Macedonia;mkd;eu;-0.107521;-0.046883
2005;Netherlands;nld;eu;1.18347;1.14549
2005;Norway;nor;eu;0.757271;0.693766
2005;Poland;pol;eu;0.967138;0.973983
2005;Portugal;prt;eu;0.627309;0.812841
2005;Romania;rou;eu;0.42384;0.625548
2005;Russia;rus;eu;0.557305;0.617029
2005;Slovakia;svk;eu;1.28788;1.03333
2005;Slovenia;svn;eu;1.54609;1.13637
2005;Sweden;swe;eu;2.02943;1.33976
2005;Ukraine;ukr;eu;0.595211;0.548882
2005;Canada;can;na;0.848054;0.991897
2005;Costa Rica;cri;na;0.006471;0.12454
2005;Dominican Republic;dom;na;-0.332228;-0.173068
2005;Guatemala;gtm;na;-0.260139;-0.153951
2005;Honduras;hnd;na;-0.676137;-0.427461
2005;Jamaica;jam;na;-0.307798;-0.899932
2005;Mexico;mex;na;0.986745;1.14951
2005;Nicaragua;nic;na;-0.820232;-0.724337
2005;Panama;pan;na;0.036751;0.535472
2005;El Salvador;slv;na;-0.080838;0.10771
2005;Trinidad and Tobago;tto;na;0.033114;-0.537779
2005;United States;usa;na;1.74324;1.25808
2005;Australia;aus;oc;-0.213502;0.30518
2005;New Zealand;nzl;oc;0.334674;0.399155
2005;Argentina;arg;sa;0.03593;0.215548
2005;Bolivia;bol;sa;-0.856918;-0.936181
2005;Brazil;bra;sa;0.450112;0.537681
2005;Chile;chl;sa;-0.150391;-0.193413
2005;Colombia;col;sa;0.108932;0.446282
2005;Ecuador;ecu;sa;-0.77456;-0.549112
2005;Peru;per;sa;-0.579638;-0.453768
2005;Paraguay;pry;sa;-0.516896;-0.357752
2005;Uruguay;ury;sa;0.017114;0.33442
2005;Venezuela;ven;sa;-0.147508;0.029864
2006;Angola;ago;af;-0.798225;-1.09367
2006;Botswana;bwa;af;-0.856364;-1.97881
2006;Cote d'Ivoire;civ;af;-1.31008;-1.54001
2006;Cameroon;cmr;af;-1.80901;-1.56142
2006;Democratic Republic of the Congo;cod;af;-1.35887;-2.21564
2006;Republic of the Congo;cog;af;-1.6858;-2.10821
2006;Algeria;dza;af;-0.788727;-0.856982
2006;Egypt;egy;af;-0.225445;0.280955
2006;Ethiopia;eth;af;-1.05951;-1.92089
2006;Gabon;gab;af;-1.26555;-2.44674
2006;Ghana;gha;af;-1.22288;-1.9729
2006;Guinea;gin;af;-1.22219;-1.80098
2006;Kenya;ken;af;-0.703524;-0.77158
2006;Morocco;mar;af;-0.504934;-0.217741
2006;Madagascar;mdg;af;-1.11331;-1.19726
2006;Mozambique;moz;af;-1.2241;-1.13134
2006;Mauritania;mrt;af;-1.73472;-1.39061
2006;Namibia;nam;af;-0.846134;-0.76276
2006;Nigeria;nga;af;-2.1849;-1.82869
2006;Sudan;sdn;af;-1.99046;-2.2151
2006;Senegal;sen;af;-0.821983;-1.16774
2006;Togo;tgo;af;-0.931563;-1.22017
2006;Tunisia;tun;af;-0.131907;0.19189
2006;Tanzania;tza;af;-1.19109;-1.35913
2006;South Africa;zaf;af;0.237984;0.559629
2006;Zambia;zmb;af;-1.17274;-1.15277
2006;Zimbabwe;zwe;af;-0.404289;-0.717093
2006;United Arab Emirates;are;as;0.027597;0.730408
2006;Azerbaijan;aze;as;-0.981761;-0.182551
2006;Bangladesh;bgd;as;-1.19826;-0.826068
2006;China;chn;as;0.587449;1.19581
2006;Georgia;geo;as;-0.305433;0.094341
2006;Hong Kong;hkg;as;0.5907;1.0893
2006;Indonesia;idn;as;-0.118449;0.501028
2006;India;ind;as;0.167513;0.640933
2006;Iran;irn;as;-0.79443;-0.244187
2006;Israel;isr;as;1.04361;0.985505
2006;Jordan;jor;as;0.009857;-0.117116
2006;Japan;jpn;as;2.40412;1.58495
2006;Kazakhstan;kaz;as;-0.208866;-0.334423
2006;Cambodia;khm;as;-1.20287;-0.533454
2006;South Korea;kor;as;1.52046;1.33833
2006;Kuwait;kwt;as;-0.163299;-0.084618
2006;Laos;lao;as;-0.883054;-0.871122
2006;Lebanon;lbn;as;0.169187;0.118359
2006;Sri Lanka;lka;as;-0.49913;-0.356422
2006;Burma;mmr;as;-1.24742;-1.35521
2006;Mongolia;mng;as;-0.971723;-1.17278
2006;Malaysia;mys;as;0.781241;1.01619
2006;Oman;omn;as;-0.520017;-0.192149
2006;Pakistan;pak;as;-0.628576;-0.000704
2006;Philippines;phl;as;-0.000206;0.636047
2006;Qatar;qat;as;-0.164568;-0.474625
2006;Saudi Arabia;sau;as;-0.14292;0.32964
2006;Singapore;sgp;as;1.46932;1.33756
2006;Syria;syr;as;-0.694426;-0.704454
2006;Thailand;tha;as;0.433048;0.917661
2006;Turkmenistan;tkm;as;-0.757745;-0.896638
2006;Turkey;tur;as;0.366668;0.591933
2006;Uzbekistan;uzb;as;-0.430205;-0.672101
2006;Vietnam;vnm;as;-0.518922;0.349452
2006;Yemen;yem;as;-1.51778;-1.07389
2006;Albania;alb;eu;-0.395101;-0.361417
2006;Austria;aut;eu;1.7452;1.20712
2006;Belgium;bel;eu;1.23122;1.08683
2006;Bulgaria;bgr;eu;0.373395;0.450985
2006;Bosnia and Herzegovina;bih;eu;0.52393;0.197962
2006;Belarus;blr;eu;0.856248;0.798572
2006;Switzerland;che;eu;2.05479;1.4279
2006;Czech Republic;cze;eu;1.55209;1.18086
2006;Germany;deu;eu;2.11126;1.36512
2006;Denmark;dnk;eu;1.44935;1.18262
2006;Spain;esp;eu;1.02466;0.995205
2006;Estonia;est;eu;0.694548;0.738074
2006;Finland;fin;eu;1.77725;1.14652
2006;France;fra;eu;1.50134;1.18571
2006;United Kingdom;gbr;eu;1.72653;1.25941
2006;Greece;grc;eu;0.172724;0.315927
2006;Croatia;hrv;eu;0.787117;0.697302
2006;Hungary;hun;eu;1.2364;1.14142
2006;Ireland;irl;eu;1.37041;1.3798
2006;Italy;ita;eu;1.34865;1.22801
2006;Lithuania;ltu;eu;0.448797;0.700647
2006;Latvia;lva;eu;0.532376;0.534063
2006;Moldova;mda;eu;-0.133663;0.112264
2006;Macedonia;mkd;eu;-0.191644;-0.056821
2006;Netherlands;nld;eu;1.09357;1.12773
2006;Norway;nor;eu;0.716319;0.662349
2006;Poland;pol;eu;0.968439;0.994692
2006;Portugal;prt;eu;0.638432;0.798137
2006;Romania;rou;eu;0.493627;0.660339
2006;Russia;rus;eu;0.607811;0.595241
2006;Serbia;srb;eu;0.620072;0.569456
2006;Slovakia;svk;eu;1.27784;1.04334
2006;Slovenia;svn;eu;1.49585;1.11845
2006;Sweden;swe;eu;1.94426;1.32153
2006;Ukraine;ukr;eu;0.553144;0.461889
2006;Canada;can;na;0.811793;0.967886
2006;Costa Rica;cri;na;-0.074199;0.143276
2006;Dominican Republic;dom;na;-0.211474;-0.132785
2006;Guatemala;gtm;na;-0.295499;-0.104217
2006;Honduras;hnd;na;-0.74113;-0.385334
2006;Jamaica;jam;na;-0.427749;-0.92279
2006;Mexico;mex;na;1.10303;1.13094
2006;Nicaragua;nic;na;-0.892176;-0.792416
2006;Panama;pan;na;0.120865;0.59118
2006;El Salvador;slv;na;-0.116526;0.158498
2006;Trinidad and Tobago;tto;na;-0.015152;-0.571938
2006;United States;usa;na;1.66414;1.23318
2006;Australia;aus;oc;-0.155239;0.322686
2006;New Zealand;nzl;oc;0.348336;0.400108
2006;Argentina;arg;sa;0.053536;0.234634
2006;Bolivia;bol;sa;-0.851524;-0.956131
2006;Brazil;bra;sa;0.477157;0.536364
2006;Chile;chl;sa;-0.196433;-0.170668
2006;Colombia;col;sa;0.053324;0.467617
2006;Ecuador;ecu;sa;-0.851284;-0.730255
2006;Peru;per;sa;-0.554171;-0.432231
2006;Paraguay;pry;sa;-0.602863;-0.340484
2006;Uruguay;ury;sa;0.009544;0.341535
2006;Venezuela;ven;sa;-0.163963;-0.02509
2007;Angola;ago;af;-1.91304;-0.941236
2007;Botswana;bwa;af;-0.891555;-1.94904
2007;Cote d'Ivoire;civ;af;-1.29502;-1.48772
2007;Cameroon;cmr;af;-1.62851;-1.50286
2007;Democratic Republic of the Congo;cod;af;-1.17151;-2.07098
2007;Republic of the Congo;cog;af;-1.82685;-2.55978
2007;Algeria;dza;af;-0.682755;-0.79674
2007;Egypt;egy;af;-0.220008;0.27933
2007;Ethiopia;eth;af;-1.14921;-1.99393
2007;Gabon;gab;af;-0.961084;-2.35922
2007;Ghana;gha;af;-1.05022;-1.87629
2007;Guinea;gin;af;-1.53055;-1.94429
2007;Kenya;ken;af;-0.680229;-0.727523
2007;Morocco;mar;af;-0.522127;-0.224981
2007;Madagascar;mdg;af;-1.08764;-1.05801
2007;Mozambique;moz;af;-1.27774;-1.18292
2007;Mauritania;mrt;af;-1.82521;-1.4147
2007;Namibia;nam;af;-0.936692;-0.78015
2007;Nigeria;nga;af;-2.06466;-1.70524
2007;Sudan;sdn;af;-2.07678;-2.17431
2007;Senegal;sen;af;-0.889482;-1.53139
2007;Togo;tgo;af;-0.895164;-1.13823
2007;Tunisia;tun;af;-0.002222;0.233194
2007;Tanzania;tza;af;-1.17687;-1.30052
2007;South Africa;zaf;af;0.165269;0.535295
2007;Zambia;zmb;af;-0.921299;-1.07585
2007;Zimbabwe;zwe;af;-0.495619;-0.630623
2007;United Arab Emirates;are;as;-0.021976;0.754635
2007;Azerbaijan;aze;as;-1.08907;-0.227219
2007;Bangladesh;bgd;as;-1.01275;-0.790256
2007;China;chn;as;0.632635;1.19611
2007;Georgia;geo;as;-0.257126;0.128334
2007;Hong Kong;hkg;as;0.527091;1.07232
2007;Indonesia;idn;as;-0.08396;0.481115
2007;India;ind;as;0.168601;0.671858
2007;Iran;irn;as;-0.750568;-0.227752
2007;Israel;isr;as;1.08661;0.954215
2007;Jordan;jor;as;0.116103;-0.040624
2007;Japan;jpn;as;2.34652;1.55708
2007;Kazakhstan;kaz;as;-0.340398;-0.288838
2007;Cambodia;khm;as;-1.2005;-0.534235
2007;South Korea;kor;as;1.54709;1.34088
2007;Kuwait;kwt;as;-0.350656;-0.145827
2007;Laos;lao;as;-0.820657;-0.828533
2007;Lebanon;lbn;as;0.298636;0.213538
2007;Sri Lanka;lka;as;-0.429014;-0.273258
2007;Burma;mmr;as;-1.20659;-1.37697
2007;Mongolia;mng;as;-1.03852;-1.2364
2007;Malaysia;mys;as;0.716039;1.02306
2007;Oman;omn;as;-0.267441;-0.233633
2007;Pakistan;pak;as;-0.562095;0.026757
2007;Philippines;phl;as;0.123978;0.781647
2007;Qatar;qat;as;-0.052826;-0.476347
2007;Saudi Arabia;sau;as;-0.153061;0.33981
2007;Singapore;sgp;as;1.55653;1.31354
2007;Syria;syr;as;-0.685109;-0.694635
2007;Thailand;tha;as;0.491304;0.9284
2007;Turkmenistan;tkm;as;-0.917194;-0.998239
2007;Turkey;tur;as;0.413431;0.611177
2007;Uzbekistan;uzb;as;-0.494788;-0.717975
2007;Vietnam;vnm;as;-0.378907;0.367127
2007;Yemen;yem;as;-1.39501;-1.05785
2007;Albania;alb;eu;-0.490889;-0.352524
2007;Austria;aut;eu;1.70293;1.21208
2007;Belgium;bel;eu;1.26407;1.07342
2007;Bulgaria;bgr;eu;0.410246;0.491867
2007;Bosnia and Herzegovina;bih;eu;0.529734;0.263337
2007;Belarus;blr;eu;0.682706;0.645486
2007;Switzerland;che;eu;1.99311;1.42697
2007;Czech Republic;cze;eu;1.52445;1.17573
2007;Germany;deu;eu;2.01485;1.35092
2007;Denmark;dnk;eu;1.40257;1.15466
2007;Spain;esp;eu;1.02372;0.97976
2007;Estonia;est;eu;0.713069;0.757755
2007;Finland;fin;eu;1.77327;1.1539
2007;France;fra;eu;1.47143;1.17978
2007;United Kingdom;gbr;eu;1.7096;1.24519
2007;Greece;grc;eu;0.204131;0.322366
2007;Croatia;hrv;eu;0.842586;0.701376
2007;Hungary;hun;eu;1.30326;1.14358
2007;Ireland;irl;eu;1.29819;1.28981
2007;Italy;ita;eu;1.29984;1.22322
2007;Lithuania;ltu;eu;0.521501;0.684815
2007;Latvia;lva;eu;0.549968;0.572498
2007;Moldova;mda;eu;-0.072815;0.122004
2007;Macedonia;mkd;eu;-0.17045;-0.057886
2007;Netherlands;nld;eu;1.09737;1.10645
2007;Norway;nor;eu;0.660506;0.625564
2007;Poland;pol;eu;0.978851;0.994911
2007;Portugal;prt;eu;0.637016;0.7851
2007;Romania;rou;eu;0.673123;0.696819
2007;Russia;rus;eu;0.510294;0.602786
2007;Serbia;srb;eu;0.678498;0.529576
2007;Slovakia;svk;eu;1.20851;1.07384
2007;Slovenia;svn;eu;1.44105;1.12178
2007;Sweden;swe;eu;1.91852;1.29965
2007;Ukraine;ukr;eu;0.601226;0.509817
2007;Canada;can;na;0.789332;0.950664
2007;Costa Rica;cri;na;-0.022522;0.140602
2007;Dominican Republic;dom;na;-0.222327;-0.208932
2007;Guatemala;gtm;na;-0.227969;-0.097283
2007;Honduras;hnd;na;-0.623958;-0.406161
2007;Jamaica;jam;na;-0.281016;-0.884219
2007;Mexico;mex;na;1.06339;1.09746
2007;Nicaragua;nic;na;-0.900827;-0.853772
2007;Panama;pan;na;0.262895;0.716599
2007;El Salvador;slv;na;-0.189023;0.106597
2007;Trinidad and Tobago;tto;na;-0.153895;-0.671511
2007;United States;usa;na;1.62483;1.21368
2007;Australia;aus;oc;-0.171363;0.315414
2007;New Zealand;nzl;oc;0.340088;0.399095
2007;Argentina;arg;sa;0.073768;0.217877
2007;Bolivia;bol;sa;-0.871062;-0.876203
2007;Brazil;bra;sa;0.548606;0.543139
2007;Chile;chl;sa;-0.171878;-0.151162
2007;Colombia;col;sa;0.024946;0.431668
2007;Ecuador;ecu;sa;-0.834038;-0.557196
2007;Peru;per;sa;-0.614336;-0.403217
2007;Paraguay;pry;sa;-0.582084;-0.605297
2007;Uruguay;ury;sa;0.065203;0.315204
2007;Venezuela;ven;sa;-0.342388;-0.07374
2008;Angola;ago;af;-1.95195;-1.33031
2008;Botswana;bwa;af;-0.499249;-1.55351
2008;Cote d'Ivoire;civ;af;-1.26803;-1.43239
2008;Cameroon;cmr;af;-1.59003;-1.44681
2008;Democratic Republic of the Congo;cod;af;-1.11877;-2.20553
2008;Republic of the Congo;cog;af;-1.89518;-2.777
2008;Algeria;dza;af;-1.03209;-0.87965
2008;Egypt;egy;af;-0.203256;0.251654
2008;Ethiopia;eth;af;-1.3133;-1.98947
2008;Gabon;gab;af;-0.693013;-2.14437
2008;Ghana;gha;af;-1.01148;-1.83966
2008;Guinea;gin;af;-1.58997;-2.02498
2008;Kenya;ken;af;-0.50892;-0.715453
2008;Morocco;mar;af;-0.422183;-0.237795
2008;Madagascar;mdg;af;-0.98895;-1.00002
2008;Mozambique;moz;af;-1.30539;-1.20059
2008;Mauritania;mrt;af;-1.78088;-1.48054
2008;Namibia;nam;af;-0.64927;-0.721213
2008;Nigeria;nga;af;-2.53077;-1.62416
2008;Sudan;sdn;af;-1.94729;-2.10569
2008;Senegal;sen;af;-0.910768;-1.51359
2008;Togo;tgo;af;-0.707087;-1.26438
2008;Tunisia;tun;af;0.045962;0.234997
2008;Tanzania;tza;af;-1.1291;-1.25773
2008;South Africa;zaf;af;0.142773;0.484708
2008;Zambia;zmb;af;-0.984426;-1.10476
2008;Zimbabwe;zwe;af;-0.452638;-0.689456
2008;United Arab Emirates;are;as;-0.087372;0.745404
2008;Azerbaijan;aze;as;-1.00637;-0.226929
2008;Bangladesh;bgd;as;-0.936713;-0.730822
2008;China;chn;as;0.715732;1.21068
2008;Georgia;geo;as;-0.480803;0.072003
2008;Hong Kong;hkg;as;0.582715;1.06452
2008;Indonesia;idn;as;-0.020326;0.498843
2008;India;ind;as;0.195512;0.655913
2008;Iran;irn;as;-1.04616;-0.256718
2008;Israel;isr;as;1.21518;0.99312
2008;Jordan;jor;as;0.072889;-0.131056
2008;Japan;jpn;as;2.23856;1.54475
2008;Kazakhstan;kaz;as;-0.457024;-0.301297
2008;Cambodia;khm;as;-1.06295;-0.514337
2008;South Korea;kor;as;1.52745;1.34118
2008;Kuwait;kwt;as;-0.576707;-0.129429
2008;Laos;lao;as;-0.903238;-0.892054
2008;Lebanon;lbn;as;0.330028;0.23569
2008;Sri Lanka;lka;as;-0.413415;-0.209396
2008;Burma;mmr;as;-1.19618;-1.37106
2008;Mongolia;mng;as;-0.996349;-1.31398
2008;Malaysia;mys;as;0.691407;1.02481
2008;Oman;omn;as;-0.413821;-0.240223
2008;Pakistan;pak;as;-0.521128;0.04182
2008;Philippines;phl;as;0.193846;0.768855
2008;Qatar;qat;as;-0.332957;-0.492408
2008;Saudi Arabia;sau;as;-0.587461;0.319083
2008;Singapore;sgp;as;1.49843;1.29291
2008;Syria;syr;as;-0.528191;-0.59906
2008;Thailand;tha;as;0.510058;0.943145
2008;Turkmenistan;tkm;as;-0.891974;-1.14988
2008;Turkey;tur;as;0.434059;0.641503
2008;Uzbekistan;uzb;as;-0.381779;-0.58666
2008;Vietnam;vnm;as;-0.320109;0.421677
2008;Yemen;yem;as;-1.48326;-1.06442
2008;Albania;alb;eu;0.151114;0.049162
2008;Austria;aut;eu;1.68159;1.21228
2008;Belgium;bel;eu;1.22398;1.07119
2008;Bulgaria;bgr;eu;0.446085;0.539925
2008;Bosnia and Herzegovina;bih;eu;0.553484;0.310023
2008;Belarus;blr;eu;0.690402;0.613103
2008;Switzerland;che;eu;1.92034;1.41401
2008;Czech Republic;cze;eu;1.5676;1.17891
2008;Germany;deu;eu;1.95078;1.33671
2008;Denmark;dnk;eu;1.33589;1.13425
2008;Spain;esp;eu;1.01644;0.952361
2008;Estonia;est;eu;0.710075;0.755014
2008;Finland;fin;eu;1.75639;1.13624
2008;France;fra;eu;1.46951;1.18023
2008;United Kingdom;gbr;eu;1.67044;1.23579
2008;Greece;grc;eu;0.176237;0.356157
2008;Croatia;hrv;eu;0.806099;0.684978
2008;Hungary;hun;eu;1.35814;1.14573
2008;Ireland;irl;eu;1.35691;1.26254
2008;Italy;ita;eu;1.3267;1.21155
2008;Lithuania;ltu;eu;0.571855;0.679235
2008;Latvia;lva;eu;0.61794;0.578146
2008;Moldova;mda;eu;-0.027445;0.142925
2008;Macedonia;mkd;eu;-0.147629;-0.011466
2008;Netherlands;nld;eu;1.10431;1.08324
2008;Norway;nor;eu;0.563568;0.601724
2008;Poland;pol;eu;1.0255;1.00252
2008;Portugal;prt;eu;0.677586;0.777815
2008;Romania;rou;eu;0.731384;0.749901
2008;Russia;rus;eu;0.262064;0.617818
2008;Serbia;srb;eu;0.63928;0.531117
2008;Slovakia;svk;eu;1.26737;1.07213
2008;Slovenia;svn;eu;1.39082;1.10886
2008;Sweden;swe;eu;1.89436;1.28329
2008;Ukraine;ukr;eu;0.551676;0.633974
2008;Canada;can;na;0.741557;0.934045
2008;Costa Rica;cri;na;0.076485;0.036194
2008;Dominican Republic;dom;na;-0.167914;-0.233421
2008;Guatemala;gtm;na;-0.119904;-0.086528
2008;Honduras;hnd;na;-0.634949;-0.372009
2008;Jamaica;jam;na;-0.122977;-0.928645
2008;Mexico;mex;na;1.08324;1.05999
2008;Nicaragua;nic;na;-0.69023;-0.923665
2008;Panama;pan;na;0.327072;0.760481
2008;El Salvador;slv;na;-0.061823;0.136366
2008;Trinidad and Tobago;tto;na;-0.665608;-0.755854
2008;United States;usa;na;1.58866;1.20416
2008;Australia;aus;oc;-0.210701;0.302425
2008;New Zealand;nzl;oc;0.314978;0.376184
2008;Argentina;arg;sa;0.077066;0.231925
2008;Bolivia;bol;sa;-0.795241;-0.836027
2008;Brazil;bra;sa;0.396395;0.538104
2008;Chile;chl;sa;-0.22253;-0.132995
2008;Colombia;col;sa;0.220323;0.438305
2008;Ecuador;ecu;sa;-0.803638;-0.574417
2008;Peru;per;sa;-0.635521;-0.428705
2008;Paraguay;pry;sa;-0.592209;-0.535691
2008;Uruguay;ury;sa;0.0148;0.300197
2008;Venezuela;ven;sa;-0.674475;-0.180252
2009;Angola;ago;af;-1.96257;-1.11115
2009;Botswana;bwa;af;0.160551;-0.679717
2009;Cote d'Ivoire;civ;af;-1.36195;-1.56762
2009;Cameroon;cmr;af;-1.45045;-1.43768
2009;Democratic Republic of the Congo;cod;af;-1.23828;-2.14815
2009;Republic of the Congo;cog;af;-1.79244;-2.76372
2009;Algeria;dza;af;-1.07781;-0.789513
2009;Egypt;egy;af;-0.246454;0.272565
2009;Ethiopia;eth;af;-1.30834;-2.03358
2009;Gabon;gab;af;-0.749222;-2.21792
2009;Ghana;gha;af;-0.965165;-1.84067
2009;Guinea;gin;af;-1.71668;-2.14805
2009;Kenya;ken;af;-0.515603;-0.679752
2009;Morocco;mar;af;-0.495026;-0.257682
2009;Madagascar;mdg;af;-0.99845;-0.903945
2009;Mozambique;moz;af;-1.27566;-1.28235
2009;Mauritania;mrt;af;-1.80625;-1.60611
2009;Namibia;nam;af;-0.455053;-0.657416
2009;Nigeria;nga;af;-2.76425;-1.65509
2009;Sudan;sdn;af;-2.02485;-2.3281
2009;Senegal;sen;af;-1.00621;-1.53125
2009;Togo;tgo;af;-0.825125;-1.46504
2009;Tunisia;tun;af;-0.002907;0.266972
2009;Tanzania;tza;af;-1.0167;-1.19565
2009;South Africa;zaf;af;0.074112;0.4505
2009;Zambia;zmb;af;-1.06916;-0.976622
2009;Zimbabwe;zwe;af;-0.66792;-0.716221
2009;United Arab Emirates;are;as;-0.090659;0.764682
2009;Azerbaijan;aze;as;-1.08488;-0.289328
2009;Bangladesh;bgd;as;-0.927904;-0.699617
2009;China;chn;as;0.753508;1.22145
2009;Georgia;geo;as;-0.332959;-0.164409
2009;Hong Kong;hkg;as;0.498958;1.05707
2009;Indonesia;idn;as;-0.071984;0.527143
2009;India;ind;as;0.156613;0.656808
2009;Iran;irn;as;-1.04947;-0.309241
2009;Israel;isr;as;1.19138;0.95544
2009;Jordan;jor;as;0.243351;-0.151453
